op_id,machine_id,process_time
J5_O4,M7,519.02
J5_O4,M8,474.22
J5_O4,M9,470.75
J5_O4,M10,494.37
J5_O4,M11,457.46
J5_O4,M12,516.0
J5_O4,M13,502.91
J5_O4,M14,447.15
J5_O4,M15,473.41
J5_O4,M16,510.33
J5_O4,M17,515.58
J5_O4,M18,477.39
J5_O4,M19,489.07
J5_O4,M20,453.36
J5_O4,M21,519.29
J5_O4,M22,458.53
J5_O4,M23,515.42
J5_O4,M24,491.97
J5_O4,M25,488.62
J5_O4,M26,481.02
J5_O4,M27,458.45
J5_O4,M28,454.12
J5_O4,M29,457.64
J5_O4,M30,454.92
J5_O5,M50,363.98
J5_O5,M51,342.51
J5_O5,M52,327.89
J5_O5,M53,373.46
J5_O5,M54,369.19
J5_O5,M55,371.39
J5_O5,M56,374.75
J5_O5,M57,333.69
J5_O6,M1,471.7
J5_O6,M2,500.66
J5_O6,M3,495.68
J5_O6,M4,452.31
J5_O6,M5,505.27
J5_O6,M6,457.96
J5_O6,M7,457.91
J5_O6,M8,482.96
J5_O6,M9,487.44
J5_O6,M10,486.41
J5_O6,M11,447.32
J5_O6,M12,510.2
J5_O6,M13,461.25
J5_O6,M14,450.36
J5_O6,M15,511.1
J5_O6,M16,516.45
J5_O6,M17,508.97
J5_O6,M18,504.76
J5_O6,M19,492.42
J5_O6,M20,484.07
J5_O6,M21,446.96
J5_O6,M22,472.68
J5_O6,M23,469.82
J5_O6,M24,460.78
J5_O6,M25,497.87
J5_O6,M26,479.67
J5_O6,M27,446.48
J5_O6,M28,457.61
J5_O6,M29,494.66
J5_O6,M30,446.09
J5_O7,M58,153.51
J5_O7,M59,149.95
J5_O7,M60,149.81
J5_O8,M35,451.85
J5_O8,M36,456.49
J5_O8,M37,446.96
J5_O8,M38,453.56
J5_O8,M39,451.31
J5_O8,M40,445.34
J5_O8,M41,457.57
J5_O8,M42,455.95
J5_O8,M43,453.17
J5_O8,M44,457.01
J5_O8,M45,457.35
J5_O8,M46,454.17
J5_O8,M47,456.74
J5_O8,M48,453.95
J5_O8,M49,453.6
J5_O9,M1,489.49
J5_O9,M2,500.22
J5_O9,M3,452.69
J5_O9,M4,510.47
J5_O9,M5,509.75
J5_O9,M6,442.34
J5_O9,M7,506.07
J5_O9,M8,450.31
J5_O9,M9,466.81
J5_O9,M10,499.48
J5_O9,M11,452.86
J5_O9,M12,505.44
J5_O9,M13,506.57
J5_O9,M14,480.6
J5_O9,M15,440.51
J5_O9,M16,462.96
J5_O9,M17,489.35
J5_O9,M18,518.49
J5_O9,M19,490.55
J5_O9,M20,460.78
J5_O9,M21,490.72
J5_O9,M22,483.2
J5_O9,M23,502.39
J5_O9,M24,448.56
J5_O9,M25,500.88
J5_O9,M26,483.3
J5_O9,M27,517.04
J5_O9,M28,467.35
J5_O9,M29,490.61
J5_O9,M30,514.56
J5_O10,M50,330.13
J5_O10,M51,371.86
J5_O10,M52,359.39
J5_O10,M53,328.39
J5_O10,M54,340.05
J5_O10,M55,360.41
J5_O10,M56,328.37
J5_O10,M57,354.11
J5_O11,M1,467.67
J5_O11,M2,489.67
J5_O11,M3,443.66
J5_O11,M4,509.72
J5_O11,M5,517.88
J5_O11,M6,517.51
J5_O11,M7,499.97
J5_O11,M8,450.41
J5_O11,M9,500.66
J5_O11,M10,441.97
J5_O11,M11,441.77
J5_O11,M12,465.89
J5_O11,M13,479.09
J5_O11,M14,501.63
J5_O11,M15,494.66
J5_O11,M16,475.67
J5_O11,M17,461.89
J5_O11,M18,519.77
J5_O11,M19,474.09
J5_O11,M20,476.11
J5_O11,M21,453.09
J5_O11,M22,503.58
J5_O11,M23,495.49
J5_O11,M24,457.66
J5_O11,M25,446.59
J5_O11,M26,494.44
J5_O11,M27,492.36
J5_O11,M28,461.86
J5_O11,M29,516.07
J5_O11,M30,452.08
J5_O12,M31,178.65
J5_O12,M32,188.87
J5_O12,M33,178.39
J5_O12,M34,182.77
J5_O13,M1,471.81
J5_O13,M2,461.94
J5_O13,M3,518.72
J5_O13,M4,472.75
J5_O13,M5,511.53
J5_O13,M6,458.4
J5_O13,M7,457.05
J5_O13,M8,442.49
J5_O13,M9,492.13
J5_O13,M10,469.48
J5_O13,M11,509.15
J5_O13,M12,477.86
J5_O13,M13,517.46
J5_O13,M14,454.84
J5_O13,M15,509.49
J5_O13,M16,502.13
J5_O13,M17,501.67
J5_O13,M18,507.58
J5_O13,M19,500.88
J5_O13,M20,490.1
J5_O13,M21,450.5
J5_O13,M22,442.6
J5_O13,M23,513.67
J5_O13,M24,489.33
J5_O13,M25,503.72
J5_O13,M26,478.52
J5_O13,M27,449.38
J5_O13,M28,450.01
J5_O13,M29,494.85
J5_O13,M30,474.42
J5_O14,M31,174.01
J5_O14,M32,179.83
J5_O14,M33,171.28
J5_O14,M34,181.64
J6_O1,M35,445.38
J6_O1,M36,455.95
J6_O1,M37,446.21
J6_O1,M38,449.1
J6_O1,M39,440.23
J6_O1,M40,441.45
J6_O1,M41,447.85
J6_O1,M42,449.6
J6_O1,M43,452.0
J6_O1,M44,445.83
J6_O1,M45,453.9
J6_O1,M46,457.2
J6_O1,M47,455.6
J6_O1,M48,440.79
J6_O1,M49,449.61
J6_O2,M1,448.39
J6_O2,M2,459.36
J6_O2,M3,518.93
J6_O2,M4,451.4
J6_O2,M5,479.91
J6_O2,M6,489.45
J6_O2,M7,496.2
J6_O2,M8,484.77
J6_O2,M9,440.78
J6_O2,M10,466.12
J6_O2,M11,481.42
J6_O2,M12,447.03
J6_O2,M13,468.05
J6_O2,M14,442.66
J6_O2,M15,446.29
J6_O2,M16,471.75
J6_O2,M17,450.62
J6_O2,M18,485.4
J6_O2,M19,495.16
J6_O2,M20,504.05
J6_O2,M21,456.01
J6_O2,M22,453.4
J6_O2,M23,448.37
J6_O2,M24,490.91
J6_O2,M25,496.52
J6_O2,M26,442.53
J6_O2,M27,514.9
J6_O2,M28,444.16
J6_O2,M29,483.3
J6_O2,M30,496.72
J6_O3,M35,457.42
J6_O3,M36,454.28
J6_O3,M37,456.03
J6_O3,M38,446.79
J6_O3,M39,456.3
J6_O3,M40,441.6
J6_O3,M41,457.9
J6_O3,M42,450.95
J6_O3,M43,456.35
J6_O3,M44,449.05
J6_O3,M45,452.87
J6_O3,M46,450.53
J6_O3,M47,454.63
J6_O3,M48,441.63
J6_O3,M49,441.21
J6_O4,M1,459.77
J6_O4,M2,452.76
J6_O4,M3,509.74
J6_O4,M4,457.54
J6_O4,M5,518.07
J6_O4,M6,466.95
J6_O4,M7,454.57
J6_O4,M8,503.18
J6_O4,M9,492.7
J6_O4,M10,479.86
J6_O4,M11,484.43
J6_O4,M12,497.54
J6_O4,M13,458.28
J6_O4,M14,519.71
J6_O4,M15,517.98
J6_O4,M16,492.03
J6_O4,M17,455.96
J6_O4,M18,494.42
J6_O4,M19,445.78
J6_O4,M20,442.45
J6_O4,M21,460.61
J6_O4,M22,477.01
J6_O4,M23,509.46
J6_O4,M24,498.17
J6_O4,M25,499.42
J6_O4,M26,474.04
J6_O4,M27,467.67
J6_O4,M28,469.68
J6_O4,M29,519.01
J6_O4,M30,443.21
J6_O5,M50,368.35
J6_O5,M51,353.93
J6_O5,M52,346.93
J6_O5,M53,361.26
J6_O5,M54,349.33
J6_O5,M55,368.67
J6_O5,M56,370.04
J6_O5,M57,346.09
J6_O6,M1,462.15
J6_O6,M2,487.39
J6_O6,M3,512.99
J6_O6,M4,456.85
J6_O6,M5,489.84
J6_O6,M6,490.52
J6_O6,M7,498.65
J6_O6,M8,450.53
J6_O6,M9,497.27
J6_O6,M10,512.72
J6_O6,M11,454.37
J6_O6,M12,459.0
J6_O6,M13,517.71
J6_O6,M14,454.48
J6_O6,M15,508.35
J6_O6,M16,479.38
J6_O6,M17,459.78
J6_O6,M18,509.66
J6_O6,M19,475.62
J6_O6,M20,481.19
J6_O6,M21,468.74
J6_O6,M22,487.44
J6_O6,M23,453.08
J6_O6,M24,471.29
J6_O6,M25,517.55
J6_O6,M26,460.65
J6_O6,M27,492.54
J6_O6,M28,466.02
J6_O6,M29,501.88
J6_O6,M30,450.47
J6_O7,M58,154.7
J6_O7,M59,149.54
J6_O7,M60,147.36
J6_O8,M35,441.47
J6_O8,M36,443.4
J6_O8,M37,450.4
J6_O8,M38,446.74
J6_O8,M39,456.58
J6_O8,M40,448.62
J6_O8,M41,444.97
J6_O8,M42,452.34
J6_O8,M43,454.14
J6_O8,M44,443.34
J6_O8,M45,443.35
J6_O8,M46,440.73
J6_O8,M47,454.73
J6_O8,M48,453.28
J6_O8,M49,449.49
J6_O9,M1,507.53
J6_O9,M2,504.45
J6_O9,M3,486.83
J6_O9,M4,509.46
J6_O9,M5,456.47
J6_O9,M6,448.95
J6_O9,M7,461.58
J6_O9,M8,444.57
J6_O9,M9,482.49
J6_O9,M10,514.93
J6_O9,M11,443.15
J6_O9,M12,449.77
J6_O9,M13,476.18
J6_O9,M14,514.71
J6_O9,M15,465.29
J6_O9,M16,480.58
J6_O9,M17,443.33
J6_O9,M18,451.87
J6_O9,M19,518.93
J6_O9,M20,517.21
J6_O9,M21,440.4
J6_O9,M22,516.14
J6_O9,M23,491.13
J6_O9,M24,509.43
J6_O9,M25,476.38
J6_O9,M26,481.25
J6_O9,M27,479.11
J6_O9,M28,493.35
J6_O9,M29,451.17
J6_O9,M30,442.4
J6_O10,M50,340.4
J6_O10,M51,360.23
J6_O10,M52,335.09
J6_O10,M53,358.67
J6_O10,M54,373.5
J6_O10,M55,329.7
J6_O10,M56,358.63
J6_O10,M57,347.19
J6_O11,M1,509.45
J6_O11,M2,454.17
J6_O11,M3,495.41
J6_O11,M4,507.05
J6_O11,M5,515.57
J6_O11,M6,494.66
J6_O11,M7,479.77
J6_O11,M8,489.43
J6_O11,M9,509.51
J6_O11,M10,485.65
J6_O11,M11,442.43
J6_O11,M12,514.48
J6_O11,M13,495.16
J6_O11,M14,494.12
J6_O11,M15,457.25
J6_O11,M16,492.71
J6_O11,M17,471.51
J6_O11,M18,492.1
J6_O11,M19,448.53
J6_O11,M20,492.63
J6_O11,M21,519.95
J6_O11,M22,443.86
J6_O11,M23,518.17
J6_O11,M24,472.55
J6_O11,M25,509.66
J6_O11,M26,502.59
J6_O11,M27,485.36
J6_O11,M28,499.08
J6_O11,M29,510.28
J6_O11,M30,472.33
J6_O12,M31,176.54
J6_O12,M32,183.35
J6_O12,M33,186.16
J6_O12,M34,185.25
J6_O13,M1,503.83
J6_O13,M2,474.85
J6_O13,M3,505.43
J6_O13,M4,449.62
J6_O13,M5,483.56
J6_O13,M6,440.46
J6_O13,M7,465.97
J6_O13,M8,469.32
J6_O13,M9,471.69
J6_O13,M10,495.64
J6_O13,M11,471.08
J6_O13,M12,475.9
J6_O13,M13,459.0
J6_O13,M14,469.86
J6_O13,M15,458.18
J6_O13,M16,445.86
J6_O13,M17,488.28
J6_O13,M18,493.46
J6_O13,M19,489.56
J6_O13,M20,477.08
J6_O13,M21,470.38
J6_O13,M22,509.07
J6_O13,M23,481.53
J6_O13,M24,478.33
J6_O13,M25,442.05
J6_O13,M26,467.3
J6_O13,M27,470.42
J6_O13,M28,471.91
J6_O13,M29,486.41
J6_O13,M30,482.69
J6_O14,M31,182.16
J6_O14,M32,185.3
J6_O14,M33,186.26
J6_O14,M34,184.36
J7_O1,M35,459.11
J7_O1,M36,440.36
J7_O1,M37,443.92
J7_O1,M38,440.15
J7_O1,M39,452.95
J7_O1,M40,457.96
J7_O1,M41,444.87
J7_O1,M42,458.54
J7_O1,M43,441.21
J7_O1,M44,458.69
J7_O1,M45,447.03
J7_O1,M46,442.03
J7_O1,M47,449.72
J7_O1,M48,445.14
J7_O1,M49,445.7
J7_O2,M1,464.58
J7_O2,M2,504.24
J7_O2,M3,483.13
J7_O2,M4,464.9
J7_O2,M5,488.83
J7_O2,M6,497.29
J7_O2,M7,461.81
J7_O2,M8,473.08
J7_O2,M9,449.75
J7_O2,M10,454.49
J7_O2,M11,494.49
J7_O2,M12,454.52
J7_O2,M13,482.01
J7_O2,M14,496.72
J7_O2,M15,448.55
J7_O2,M16,485.38
J7_O2,M17,460.53
J7_O2,M18,517.03
J7_O2,M19,478.68
J7_O2,M20,504.48
J7_O2,M21,484.02
J7_O2,M22,443.47
J7_O2,M23,490.65
J7_O2,M24,516.11
J7_O2,M25,488.13
J7_O2,M26,505.54
J7_O2,M27,510.74
J7_O2,M28,458.25
J7_O2,M29,456.96
J7_O2,M30,488.88
J7_O3,M35,448.22
J7_O3,M36,456.8
J7_O3,M37,458.0
J7_O3,M38,447.07
J7_O3,M39,444.74
J7_O3,M40,455.61
J7_O3,M41,445.5
J7_O3,M42,456.45
J7_O3,M43,448.47
J7_O3,M44,453.35
J7_O3,M45,441.91
J7_O3,M46,452.48
J7_O3,M47,449.04
J7_O3,M48,451.73
J7_O3,M49,443.36
J7_O4,M1,498.95
J7_O4,M2,509.02
J7_O4,M3,457.34
J7_O4,M4,447.66
J7_O4,M5,441.89
J7_O4,M6,491.36
J7_O4,M7,488.57
J7_O4,M8,483.74
J7_O4,M9,458.56
J7_O4,M10,471.27
J7_O4,M11,487.56
J7_O4,M12,479.74
J7_O4,M13,519.02
J7_O4,M14,450.92
J7_O4,M15,495.61
J7_O4,M16,472.35
J7_O4,M17,474.26
J7_O4,M18,497.41
J7_O4,M19,495.39
J7_O4,M20,519.3
J7_O4,M21,450.27
J7_O4,M22,448.33
J7_O4,M23,497.95
J7_O4,M24,486.27
J7_O4,M25,461.93
J7_O4,M26,446.35
J7_O4,M27,446.85
J7_O4,M28,511.54
J7_O4,M29,455.35
J7_O4,M30,465.87
J7_O5,M50,336.33
J7_O5,M51,342.75
J7_O5,M52,328.47
J7_O5,M53,350.95
J7_O5,M54,328.38
J7_O5,M55,365.02
J7_O5,M56,336.69
J7_O5,M57,352.0
J7_O6,M1,510.41
J7_O6,M2,492.07
J7_O6,M3,482.64
J7_O6,M4,465.95
J7_O6,M5,466.64
J7_O6,M6,493.56
J7_O6,M7,519.53
J7_O6,M8,492.95
J7_O6,M9,484.62
J7_O6,M10,498.45
J7_O6,M11,477.22
J7_O6,M12,444.81
J7_O6,M13,484.98
J7_O6,M14,516.61
J7_O6,M15,454.02
J7_O6,M16,495.2
J7_O6,M17,456.07
J7_O6,M18,482.87
J7_O6,M19,447.73
J7_O6,M20,476.03
J7_O6,M21,500.49
J7_O6,M22,467.81
J7_O6,M23,493.19
J7_O6,M24,503.64
J7_O6,M25,514.17
J7_O6,M26,458.77
J7_O6,M27,471.95
J7_O6,M28,452.19
J7_O6,M29,519.4
J7_O6,M30,514.16
J7_O7,M58,150.4
J7_O7,M59,153.42
J7_O7,M60,150.21
J7_O8,M35,452.47
J7_O8,M36,441.78
J7_O8,M37,455.11
J7_O8,M38,442.55
J7_O8,M39,456.52
J7_O8,M40,455.64
J7_O8,M41,454.17
J7_O8,M42,440.72
J7_O8,M43,446.06
J7_O8,M44,445.26
J7_O8,M45,447.2
J7_O8,M46,441.75
J7_O8,M47,458.74
J7_O8,M48,451.08
J7_O8,M49,446.11
J7_O9,M1,471.76
J7_O9,M2,475.78
J7_O9,M3,488.05
J7_O9,M4,481.25
J7_O9,M5,513.55
J7_O9,M6,479.76
J7_O9,M7,519.37
J7_O9,M8,508.11
J7_O9,M9,456.68
J7_O9,M10,514.45
J7_O9,M11,449.31
J7_O9,M12,505.4
J7_O9,M13,470.45
J7_O9,M14,510.24
J7_O9,M15,509.44
J7_O9,M16,504.47
J7_O9,M17,503.2
J7_O9,M18,464.37
J7_O9,M19,446.47
J7_O9,M20,472.24
J7_O9,M21,453.88
J7_O9,M22,495.6
J7_O9,M23,467.69
J7_O9,M24,518.05
J7_O9,M25,491.28
J7_O9,M26,505.8
J7_O9,M27,450.6
J7_O9,M28,508.96
J7_O9,M29,513.82
J7_O9,M30,478.96
J7_O10,M50,355.31
J7_O10,M51,363.24
J7_O10,M52,333.74
J7_O10,M53,350.13
J7_O10,M54,344.93
J7_O10,M55,332.32
J7_O10,M56,343.38
J7_O10,M57,328.41
J7_O11,M1,442.06
J7_O11,M2,450.81
J7_O11,M3,517.05
J7_O11,M4,483.96
J7_O11,M5,517.27
J7_O11,M6,474.6
J7_O11,M7,464.95
J7_O11,M8,480.49
J7_O11,M9,475.16
J7_O11,M10,448.45
J7_O11,M11,491.27
J7_O11,M12,457.28
J7_O11,M13,489.57
J7_O11,M14,492.02
J7_O11,M15,452.16
J7_O11,M16,444.91
J7_O11,M17,502.46
J7_O11,M18,476.78
J7_O11,M19,444.65
J7_O11,M20,519.59
J7_O11,M21,444.62
J7_O11,M22,495.6
J7_O11,M23,518.69
J7_O11,M24,459.13
J7_O11,M25,451.38
J7_O11,M26,449.71
J7_O11,M27,464.26
J7_O11,M28,448.08
J7_O11,M29,495.37
J7_O11,M30,444.98
J7_O12,M31,180.19
J7_O12,M32,189.93
J7_O12,M33,186.28
J7_O12,M34,182.3
J7_O13,M1,464.5
J7_O13,M2,489.91
J7_O13,M3,482.16
J7_O13,M4,474.09
J7_O13,M5,450.46
J7_O13,M6,510.93
J7_O13,M7,475.98
J7_O13,M8,455.57
J7_O13,M9,469.42
J7_O13,M10,473.13
J7_O13,M11,506.2
J7_O13,M12,498.69
J7_O13,M13,501.54
J7_O13,M14,440.88
J7_O13,M15,473.29
J7_O13,M16,478.51
J7_O13,M17,441.54
J7_O13,M18,460.79
J7_O13,M19,500.82
J7_O13,M20,450.97
J7_O13,M21,482.82
J7_O13,M22,457.22
J7_O13,M23,440.97
J7_O13,M24,459.3
J7_O13,M25,518.07
J7_O13,M26,504.12
J7_O13,M27,516.77
J7_O13,M28,479.03
J7_O13,M29,448.78
J7_O13,M30,483.84
J7_O14,M31,179.09
J7_O14,M32,186.89
J7_O14,M33,171.96
J7_O14,M34,179.76
J8_O1,M35,443.0
J8_O1,M36,446.49
J8_O1,M37,454.75
J8_O1,M38,449.52
J8_O1,M39,447.52
J8_O1,M40,447.89
J8_O1,M41,449.19
J8_O1,M42,455.7
J8_O1,M43,457.84
J8_O1,M44,459.11
J8_O1,M45,455.74
J8_O1,M46,446.31
J8_O1,M47,453.76
J8_O1,M48,448.75
J8_O1,M49,445.09
J8_O2,M1,507.27
J8_O2,M2,443.07
J8_O2,M3,512.14
J8_O2,M4,476.92
J8_O2,M5,490.98
J8_O2,M6,492.75
J8_O2,M7,511.61
J8_O2,M8,490.93
J8_O2,M9,489.11
J8_O2,M10,445.33
J8_O2,M11,481.47
J8_O2,M12,452.01
J8_O2,M13,498.99
J8_O2,M14,480.98
J8_O2,M15,494.42
J8_O2,M16,443.33
J8_O2,M17,446.78
J8_O2,M18,497.31
J8_O2,M19,445.77
J8_O2,M20,445.7
J8_O2,M21,440.97
J8_O2,M22,516.52
J8_O2,M23,499.0
J8_O2,M24,468.26
J8_O2,M25,463.72
J8_O2,M26,467.98
J8_O2,M27,501.97
J8_O2,M28,492.91
J8_O2,M29,454.82
J8_O2,M30,453.93
J8_O3,M35,441.97
J8_O3,M36,453.21
J8_O3,M37,455.29
J8_O3,M38,445.3
J8_O3,M39,440.42
J8_O3,M40,441.64
J8_O3,M41,459.36
J8_O3,M42,445.91
J8_O3,M43,455.38
J8_O3,M44,452.49
J8_O3,M45,447.64
J8_O3,M46,444.11
J8_O3,M47,442.43
J8_O3,M48,452.3
J8_O3,M49,455.49
J8_O4,M1,491.51
J8_O4,M2,482.42
J8_O4,M3,443.36
J8_O4,M4,517.48
J8_O4,M5,503.9
J8_O4,M6,463.43
J8_O4,M7,518.4
J8_O4,M8,488.15
J8_O4,M9,486.59
J8_O4,M10,499.85
J8_O4,M11,504.94
J8_O4,M12,492.52
J8_O4,M13,450.25
J8_O4,M14,467.06
J8_O4,M15,514.25
J8_O4,M16,457.97
J8_O4,M17,469.77
J8_O4,M18,474.57
J8_O4,M19,475.15
J8_O4,M20,489.04
J8_O4,M21,515.45
J8_O4,M22,459.26
J8_O4,M23,449.72
J8_O4,M24,455.8
J8_O4,M25,510.95
J8_O4,M26,491.66
J8_O4,M27,462.87
J8_O4,M28,505.28
J8_O4,M29,508.91
J8_O4,M30,507.72
J8_O5,M50,370.95
J8_O5,M51,337.61
J8_O5,M52,362.75
J8_O5,M53,348.03
J8_O5,M54,367.1
J8_O5,M55,361.42
J8_O5,M56,363.82
J8_O5,M57,357.81
J8_O6,M1,454.19
J8_O6,M2,483.6
J8_O6,M3,518.77
J8_O6,M4,514.99
J8_O6,M5,443.45
J8_O6,M6,453.19
J8_O6,M7,450.54
J8_O6,M8,498.08
J8_O6,M9,505.42
J8_O6,M10,457.08
J8_O6,M11,480.47
J8_O6,M12,507.26
J8_O6,M13,498.62
J8_O6,M14,483.38
J8_O6,M15,487.23
J8_O6,M16,480.67
J8_O6,M17,463.8
J8_O6,M18,485.2
J8_O6,M19,495.11
J8_O6,M20,509.87
J8_O6,M21,490.9
J8_O6,M22,500.89
J8_O6,M23,452.81
J8_O6,M24,476.92
J8_O6,M25,440.75
J8_O6,M26,459.73
J8_O6,M27,498.12
J8_O6,M28,519.34
J8_O6,M29,447.93
J8_O6,M30,472.12
J8_O7,M58,153.0
J8_O7,M59,147.04
J8_O7,M60,150.55
J8_O8,M35,454.66
J8_O8,M36,452.32
J8_O8,M37,443.76
J8_O8,M38,447.11
J8_O8,M39,455.68
J8_O8,M40,451.08
J8_O8,M41,440.1
J8_O8,M42,455.22
J8_O8,M43,440.71
J8_O8,M44,454.91
J8_O8,M45,444.05
J8_O8,M46,459.16
J8_O8,M47,447.36
J8_O8,M48,446.54
J8_O8,M49,442.98
J8_O9,M1,464.45
J8_O9,M2,510.13
J8_O9,M3,519.71
J8_O9,M4,469.46
J8_O9,M5,475.89
J8_O9,M6,497.77
J8_O9,M7,510.9
J8_O9,M8,487.44
J8_O9,M9,471.32
J8_O9,M10,473.01
J8_O9,M11,495.65
J8_O9,M12,440.26
J8_O9,M13,489.57
J8_O9,M14,468.44
J8_O9,M15,503.54
J8_O9,M16,447.44
J8_O9,M17,487.06
J8_O9,M18,478.48
J8_O9,M19,491.39
J8_O9,M20,445.19
J8_O9,M21,486.4
J8_O9,M22,484.92
J8_O9,M23,484.85
J8_O9,M24,488.28
J8_O9,M25,494.12
J8_O9,M26,504.4
J8_O9,M27,461.59
J8_O9,M28,506.0
J8_O9,M29,479.86
J8_O9,M30,446.16
J8_O10,M50,327.93
J8_O10,M51,341.71
J8_O10,M52,364.24
J8_O10,M53,360.38
J8_O10,M54,364.43
J8_O10,M55,350.86
J8_O10,M56,347.01
J8_O10,M57,332.37
J8_O11,M1,466.26
J8_O11,M2,474.72
J8_O11,M3,447.09
J8_O11,M4,457.65
J8_O11,M5,487.86
J8_O11,M6,498.85
J8_O11,M7,519.87
J8_O11,M8,514.65
J8_O11,M9,491.41
J8_O11,M10,473.7
J8_O11,M11,490.89
J8_O11,M12,502.85
J8_O11,M13,449.47
J8_O11,M14,472.79
J8_O11,M15,507.18
J8_O11,M16,470.71
J8_O11,M17,485.75
J8_O11,M18,487.02
J8_O11,M19,454.76
J8_O11,M20,468.98
J8_O11,M21,466.76
J8_O11,M22,442.1
J8_O11,M23,441.94
J8_O11,M24,506.54
J8_O11,M25,461.85
J8_O11,M26,481.45
J8_O11,M27,463.9
J8_O11,M28,515.25
J8_O11,M29,460.74
J8_O11,M30,474.37
J8_O12,M31,187.45
J8_O12,M32,186.84
J8_O12,M33,173.72
J8_O12,M34,186.05
J8_O13,M1,476.65
J8_O13,M2,478.64
J8_O13,M3,450.68
J8_O13,M4,446.45
J8_O13,M5,498.24
J8_O13,M6,479.72
J8_O13,M7,474.95
J8_O13,M8,498.36
J8_O13,M9,501.24
J8_O13,M10,452.71
J8_O13,M11,488.82
J8_O13,M12,450.83
J8_O13,M13,500.11
J8_O13,M14,492.56
J8_O13,M15,516.53
J8_O13,M16,445.52
J8_O13,M17,444.56
J8_O13,M18,462.57
J8_O13,M19,460.94
J8_O13,M20,459.76
J8_O13,M21,512.5
J8_O13,M22,459.96
J8_O13,M23,461.76
J8_O13,M24,500.75
J8_O13,M25,475.98
J8_O13,M26,502.14
J8_O13,M27,445.23
J8_O13,M28,479.01
J8_O13,M29,442.69
J8_O13,M30,445.01
J8_O14,M31,188.13
J8_O14,M32,172.78
J8_O14,M33,180.65
J8_O14,M34,178.22
J9_O1,M35,446.95
J9_O1,M36,458.0
J9_O1,M37,440.44
J9_O1,M38,453.28
J9_O1,M39,459.27
J9_O1,M40,451.2
J9_O1,M41,458.74
J9_O1,M42,441.05
J9_O1,M43,448.38
J9_O1,M44,445.2
J9_O1,M45,454.62
J9_O1,M46,459.63
J9_O1,M47,445.13
J9_O1,M48,453.08
J9_O1,M49,443.96
J9_O2,M1,485.23
J9_O2,M2,477.11
J9_O2,M3,517.76
J9_O2,M4,488.68
J9_O2,M5,467.96
J9_O2,M6,449.13
J9_O2,M7,452.1
J9_O2,M8,458.03
J9_O2,M9,460.08
J9_O2,M10,508.05
J9_O2,M11,484.9
J9_O2,M12,481.87
J9_O2,M13,449.18
J9_O2,M14,508.81
J9_O2,M15,497.83
J9_O2,M16,445.41
J9_O2,M17,496.63
J9_O2,M18,483.48
J9_O2,M19,446.54
J9_O2,M20,476.66
J9_O2,M21,478.78
J9_O2,M22,453.26
J9_O2,M23,515.66
J9_O2,M24,508.0
J9_O2,M25,493.52
J9_O2,M26,476.98
J9_O2,M27,472.94
J9_O2,M28,492.08
J9_O2,M29,483.63
J9_O2,M30,444.98
J9_O3,M35,450.25
J9_O3,M36,456.13
J9_O3,M37,449.18
J9_O3,M38,441.04
J9_O3,M39,455.73
J9_O3,M40,444.03
J9_O3,M41,445.17
J9_O3,M42,443.29
J9_O3,M43,446.6
J9_O3,M44,455.14
J9_O3,M45,450.39
J9_O3,M46,444.1
J9_O3,M47,457.56
J9_O3,M48,457.59
J9_O3,M49,457.41
J9_O4,M1,459.1
J9_O4,M2,476.1
J9_O4,M3,518.8
J9_O4,M4,501.76
J9_O4,M5,442.17
J9_O4,M6,445.22
J9_O4,M7,477.11
J9_O4,M8,512.74
J9_O4,M9,483.1
J9_O4,M10,479.83
J9_O4,M11,448.44
J9_O4,M12,492.54
J9_O4,M13,505.77
J9_O4,M14,470.43
J9_O4,M15,502.05
J9_O4,M16,517.16
J9_O4,M17,456.3
J9_O4,M18,481.87
J9_O4,M19,462.97
J9_O4,M20,503.43
J9_O4,M21,486.21
J9_O4,M22,490.77
J9_O4,M23,503.83
J9_O4,M24,471.68
J9_O4,M25,513.21
J9_O4,M26,482.64
J9_O4,M27,452.64
J9_O4,M28,495.67
J9_O4,M29,503.46
J9_O4,M30,465.34
J9_O5,M50,367.86
J9_O5,M51,370.31
J9_O5,M52,338.85
J9_O5,M53,374.18
J9_O5,M54,332.04
J9_O5,M55,335.1
J9_O5,M56,334.21
J9_O5,M57,369.7
J9_O6,M1,492.34
J9_O6,M2,452.17
J9_O6,M3,475.23
J9_O6,M4,489.22
J9_O6,M5,446.68
J9_O6,M6,510.59
J9_O6,M7,504.29
J9_O6,M8,480.42
J9_O6,M9,517.37
J9_O6,M10,473.42
J9_O6,M11,518.73
J9_O6,M12,493.43
J9_O6,M13,490.77
J9_O6,M14,453.28
J9_O6,M15,510.55
J9_O6,M16,474.2
J9_O6,M17,452.98
J9_O6,M18,441.01
J9_O6,M19,484.78
J9_O6,M20,482.19
J9_O6,M21,497.55
J9_O6,M22,511.22
J9_O6,M23,446.35
J9_O6,M24,498.52
J9_O6,M25,454.99
J9_O6,M26,508.65
J9_O6,M27,505.53
J9_O6,M28,483.26
J9_O6,M29,496.82
J9_O6,M30,465.15
J9_O7,M58,149.71
J9_O7,M59,153.22
J9_O7,M60,149.59
J9_O8,M35,447.16
J9_O8,M36,449.88
